Bytes; TimeMs
1175560; 61,4000
1176584; 61,1000
1177608; 62,3000
1178632; 62,1000
1179656; 65,2000
1180680; 60,5000
1181704; 62,1000
1182728; 61,6000
1183752; 63,2000
1184776; 63,2000
1185800; 65,0000
1186824; 64,8000
1187848; 64,8000
1188872; 63,6000
1189896; 63,8000
1190920; 63,9000
1191944; 61,9000
1192968; 62,4000
1193992; 58,5000
1195016; 59,0000
1196040; 58,2000
1197064; 59,6000
1198088; 59,8000
1199112; 61,8000
1200136; 60,9000
1201160; 60,6000
1202184; 57,9000
1203208; 59,2000
1204232; 58,7000
1205256; 59,5000
1206280; 60,3000
1207304; 57,1000
1208328; 61,2000
1209352; 61,0000
1210376; 59,4000
1211400; 59,5000
1212424; 58,9000
1213448; 58,9000
1214472; 59,5000
1215496; 60,5000
1216520; 62,7000
1217544; 59,9000
1218568; 63,4000
1219592; 61,7000
1220616; 62,4000
1221640; 63,0000
1222664; 61,3000
1223688; 60,4000
1224712; 59,5000
1225736; 60,5000
1226760; 59,6000
1227784; 61,0000
1228808; 59,8000
1229832; 61,8000
1230856; 61,0000
1231880; 62,9000
1232904; 62,6000
1233928; 62,1000
1234952; 62,0000
1235976; 64,6000
1237000; 68,5000
1238024; 63,8000
1239048; 61,6000
1240072; 64,1000
1241096; 62,9000
1242120; 60,6000
1243144; 61,5000
1244168; 62,1000
1245192; 64,6000
1246216; 63,6000
1247240; 64,1000
1248264; 65,7000
1249288; 64,0000
1250312; 65,0000
1251336; 62,8000
1252360; 64,3000
1253384; 60,7000
1254408; 59,9000
1255432; 62,6000
1256456; 62,5000
1257480; 61,9000
1258504; 61,6000
1259528; 61,6000
1260552; 61,0000
1261576; 61,8000
1262600; 64,8000
1263624; 64,3000
1264648; 63,5000
1265672; 63,1000
1266696; 62,2000
1267720; 61,9000
1268744; 60,3000
1269768; 61,0000
1270792; 63,4000
1271816; 61,1000
1272840; 61,3000
1273864; 63,5000
1274888; 63,6000
1275912; 61,3000
1276936; 64,7000
1277960; 62,0000
1278984; 62,3000
1280008; 63,4000
1281032; 62,5000
1282056; 65,0000
1283080; 62,3000
1284104; 63,1000
1285128; 64,7000
1286152; 64,2000
1287176; 62,1000
1288200; 63,9000
1289224; 63,7000
1290248; 64,6000
1291272; 63,8000
1292296; 64,7000
1293320; 65,4000
1294344; 63,9000
1295368; 62,0000
1296392; 64,6000
1297416; 63,9000
1298440; 63,5000
1299464; 65,4000
1300488; 73,1000
1301512; 66,1000
1302536; 67,5000
1303560; 66,2000
1304584; 67,0000
1305608; 66,6000
1306632; 66,1000
1307656; 63,4000
1308680; 66,5000
1309704; 70,0000
1310728; 68,4000
1311752; 69,3000
1312776; 68,9000
1313800; 68,7000
1314824; 68,2000
1315848; 67,0000
1316872; 68,4000
1317896; 66,8000
1318920; 67,1000
1319944; 66,2000
1320968; 67,5000
1321992; 67,8000
1323016; 68,5000
1324040; 68,4000
1325064; 69,9000
1326088; 72,3000
1327112; 63,2000
1328136; 66,8000
1329160; 65,4000
1330184; 65,5000
1331208; 67,2000
1332232; 66,9000
1333256; 66,2000
1334280; 65,9000
1335304; 65,9000
1336328; 66,6000
1337352; 67,6000
1338376; 66,8000
1339400; 65,1000
1340424; 65,0000
1341448; 66,6000
1342472; 65,5000
