Bytes; TimeMs
1671; 10,8400
1672; 9,7600
1673; 9,7600
1674; 11,0800
1675; 9,6800
1676; 9,9600
1677; 9,8400
1678; 9,6400
1679; 9,8800
1680; 9,9600
1681; 10,4000
1682; 9,9600
1683; 9,8800
1684; 9,8400
1685; 9,8400
1686; 9,9600
1687; 9,8400
1688; 9,8000
1689; 10,0400
1690; 9,6400
1691; 9,8400
1692; 10,1600
1693; 9,8400
1694; 9,6400
1695; 9,8400
1696; 10,0400
1697; 9,7200
1698; 9,6800
1699; 9,8000
1700; 10,0000
1701; 10,1200
1702; 9,6000
1703; 9,8400
1704; 9,7600
1705; 9,6800
1706; 9,8000
1707; 10,1200
1708; 10,0400
1709; 10,1200
1710; 9,9600
1711; 10,1600
1712; 9,8800
1713; 10,1200
1714; 9,6800
1715; 9,8400
1716; 10,1200
1717; 9,8800
1718; 9,8400
1719; 9,8400
1720; 10,1200
1721; 10,2400
1722; 9,7600
1723; 9,8800
1724; 9,9200
1725; 10,0000
1726; 9,9600
1727; 9,8800
1728; 9,8800
1729; 10,2000
1730; 9,6400
1731; 9,9200
1732; 10,0800
1733; 9,8000
1734; 9,6000
1735; 10,0000
1736; 10,1200
1737; 9,6400
1738; 11,5200
1739; 9,8400
1740; 10,0400
1741; 9,7600
1742; 9,7600
1743; 9,6000
1744; 9,8800
1745; 9,6400
1746; 9,8000
1747; 9,6800
1748; 9,9200
1749; 10,0800
1750; 10,2000
1751; 9,9600
1752; 10,1200
1753; 9,6000
1754; 10,0000
1755; 10,0000
1756; 9,8400
1757; 9,7200
1758; 9,5200
1759; 10,0000
1760; 9,8400
1761; 9,7600
1762; 9,8000
1763; 9,8400
1764; 9,7600
1765; 9,8400
1766; 9,6800
1767; 9,7200
1768; 9,9600
1769; 10,2800
1770; 10,1200
1771; 9,9200
1772; 10,0400
1773; 9,9200
1774; 9,8000
1775; 9,6400
1776; 10,0000
1777; 10,3200
1778; 9,9200
1779; 10,8800
1780; 9,8800
1781; 10,4000
1782; 9,7600
1783; 9,6400
1784; 9,6800
1785; 9,7200
1786; 9,7600
1787; 9,7200
1788; 9,8400
1789; 10,1200
1790; 10,3600
1791; 10,0800
1792; 10,9200
1793; 10,0000
1794; 10,1600
1795; 11,5200
1796; 10,1600
1797; 9,8400
1798; 10,1600
1799; 10,0400
1800; 9,7600
1801; 9,8800
1802; 10,2400
1803; 11,6800
1804; 9,8800
1805; 9,9600
1806; 9,7600
1807; 9,6000
1808; 9,8000
1809; 9,8400
1810; 9,7600
1811; 9,9600
1812; 9,6800
1813; 10,0000
1814; 9,9200
1815; 9,8000
1816; 10,1200
1817; 9,7600
1818; 9,8000
1819; 10,1200
1820; 9,8000
1821; 10,2400
1822; 11,3600
1823; 10,4800
1824; 10,0000
1825; 9,7200
1826; 9,7200
1827; 9,9200
1828; 10,2800
1829; 10,1200
1830; 9,8400
1831; 9,8000
1832; 9,6800
1833; 9,7600
1834; 9,9600
1835; 9,8000
1836; 9,7600
1837; 9,6400
1838; 9,7200
1839; 9,8400
1840; 9,7600
1841; 9,7600
1842; 9,8000
1843; 9,4800
1844; 10,0400
1845; 10,2000
1846; 10,0800
1847; 9,8800
1848; 10,0400
1849; 9,7200
1850; 9,8000
1851; 9,6800
1852; 10,0000
1853; 9,9200
1854; 9,8800
1855; 10,3600
1856; 10,0000
1857; 10,8400
1858; 10,0400
1859; 9,9200
1860; 9,8400
1861; 9,7600
1862; 9,9200
1863; 9,4000
1864; 9,8000
1865; 9,7600
1866; 9,7200
1867; 10,1200
1868; 9,5600
1869; 9,8400
1870; 11,9200
1871; 9,9200
1872; 9,6000
1873; 9,8000
1874; 10,1200
1875; 10,1600
1876; 18,3600
1877; 9,6800
1878; 9,8400
1879; 10,1600
1880; 9,8400
1881; 9,9200
1882; 9,7600
1883; 9,6400
1884; 9,6800
1885; 9,6400
1886; 9,8400
1887; 9,9200
1888; 10,1200
1889; 9,6400
1890; 9,7600
1891; 10,0000
1892; 9,7200
1893; 9,8400
1894; 10,1200
1895; 9,7200
1896; 10,1200
1897; 9,9600
1898; 10,0000
1899; 9,9200
1900; 9,7600
1901; 9,7600
1902; 9,8400
1903; 10,0000
1904; 10,0400
1905; 9,7600
1906; 9,6800
1907; 9,7600
1908; 9,8400
1909; 9,8800
1910; 9,7600
1911; 10,7200
1912; 10,0800
1913; 10,2000
1914; 10,7200
1915; 9,8800
1916; 9,8000
1917; 10,0000
1918; 9,8000
1919; 9,6800
1920; 9,7600
1921; 9,8000
1922; 9,8800
1923; 9,6800
1924; 10,2800
1925; 9,7200
1926; 9,6000
1927; 9,6400
1928; 9,9600
1929; 9,8400
1930; 9,8400
1931; 10,0000
1932; 9,8800
1933; 9,7600
1934; 9,5200
1935; 9,8000
1936; 9,7600
1937; 9,9600
1938; 10,5200
1939; 10,0800
1940; 9,6800
1941; 9,9200
1942; 10,2800
1943; 11,2000
1944; 9,8000
1945; 9,8000
1946; 9,7200
1947; 10,0400
1948; 9,9600
1949; 10,0800
1950; 9,6000
1951; 9,7200
1952; 9,9200
1953; 10,0800
1954; 10,0800
1955; 10,1600
1956; 9,6800
1957; 9,8000
1958; 9,9600
1959; 9,6400
1960; 9,9600
1961; 10,5200
1962; 9,9600
1963; 9,7600
1964; 9,7200
1965; 9,7200
1966; 9,8400
1967; 9,8400
1968; 9,8800
1969; 9,8000
1970; 9,8400
1971; 9,6400
1972; 9,8800
1973; 9,8400
1974; 9,7200
1975; 9,9600
1976; 9,6400
1977; 9,6800
1978; 11,5600
1979; 9,8800
1980; 9,7600
1981; 10,4800
1982; 9,8800
1983; 9,6400
1984; 9,7600
1985; 9,7600
1986; 9,6800
1987; 9,7600
1988; 9,5600
1989; 9,6000
1990; 9,7600
1991; 9,6800
1992; 9,5600
1993; 9,7600
1994; 10,0000
1995; 10,7200
1996; 9,9200
1997; 9,8800
1998; 9,6400
1999; 10,0400
2000; 10,0000
2001; 9,7200
2002; 9,7600
2003; 9,9200
2004; 9,8000
2005; 9,8000
2006; 9,7600
2007; 10,6000
